payment_id,client_id,provider_id,payment_date,amount,currency,status,failure_reason,created_at
PMT005599,C0495,P016,2025-06-22,1130.42,MXN,Successful,,2025-06-22T14:36:33
PMT005600,C0167,P009,2024-07-31,1231.36,USD,Successful,,2024-07-31T08:03:13
PMT005601,C0188,P010,2025-09-12,134.24,MXN,Successful,,2025-09-12T09:48:45
PMT005602,C0333,P010,2025-02-20,705.38,MXN,Successful,,2025-02-20T06:17:00
PMT005603,C0488,P020,2025-06-04,767.69,MXN,Successful,,2025-06-04T03:23:55
PMT005604,C0347,P004,2025-12-16,11322.59,MXN,Successful,,2025-12-16T03:36:57
PMT005605,C0493,P016,2024-12-21,372.39,MXN,Successful,,2024-12-21T16:46:43
PMT005606,C0101,P001,2024-06-18,2421.48,MXN,Reversed,,2024-06-18T12:27:01
PMT005607,C0330,P013,2025-12-31,98.44,MXN,Successful,,2025-12-31T23:50:04
PMT005608,C0420,P014,2024-12-17,5384.55,MXN,Successful,,2024-12-17T00:51:44
PMT005609,C0265,P016,2025-01-12,7061.77,USD,Successful,,2025-01-12T22:37:46
PMT005610,C0189,P019,2024-11-11,5417.99,MXN,Successful,,2024-11-11T10:06:37
PMT005611,C0304,P016,2025-01-23,144.34,MXN,Successful,,2025-01-23T10:08:25
PMT005612,C0076,P015,2025-04-17,520.7,MXN,Successful,,2025-04-17T02:28:48
PMT005613,C0219,P005,2025-12-07,4091.57,MXN,Successful,,2025-12-07T08:57:48
PMT005614,C0441,P020,2025-09-18,1955.49,MXN,Successful,,2025-09-18T04:32:18
PMT005615,C0454,P009,2025-04-11,114.44,MXN,Reversed,,2025-04-11T14:49:15
PMT005616,C0233,P008,2025-10-22,2678.05,MXN,Successful,,2025-10-22T09:42:07
PMT005617,C0447,P010,2025-12-09,7195.56,MXN,Failed,Risk rule declined,2025-12-09T05:41:28
PMT005618,C0023,P008,2024-05-16,8496.38,MXN,Successful,,2024-05-16T07:42:33
PMT005619,C0472,P013,2025-06-12,1203.45,MXN,Successful,,2025-06-12T11:04:19
PMT005620,C0224,P007,2024-05-03,10345.15,USD,Successful,,2024-05-03T07:21:43
PMT005621,C0343,P005,2024-11-17,626.39,MXN,Successful,,2024-11-17T12:48:54
PMT005622,C0210,P019,2025-10-21,498.94,MXN,Successful,,2025-10-21T12:11:25
PMT005623,C0411,P019,2025-11-08,919.5,USD,Failed,Insufficient funds,2025-11-08T23:03:58
PMT005624,C0299,P010,2025-12-27,679.26,MXN,Successful,,2025-12-27T00:04:57
PMT005625,C0425,P020,2025-03-31,4005.06,MXN,Successful,,2025-03-31T02:01:04
PMT005626,C0103,P008,2024-06-05,72.28,MXN,Successful,,2024-06-05T05:23:40
PMT005627,C0101,P008,2024-07-08,10341.01,MXN,Successful,,2024-07-08T10:25:17
PMT005628,C0226,P019,2024-10-07,4983.17,MXN,Successful,,2024-10-07T12:35:58
PMT005629,C0004,P013,2024-12-20,353.53,MXN,Successful,,2024-12-20T14:19:50
PMT005630,C0365,P016,2025-04-22,1300.1,USD,Successful,,2025-04-22T10:21:33
PMT005631,C0162,P008,2025-07-23,6238.58,MXN,Successful,,2025-07-23T07:54:33
PMT005632,C0296,P008,2024-08-03,3423.0,USD,Successful,,2024-08-03T07:40:28
PMT005633,C0031,P002,2024-08-23,443.33,MXN,Successful,,2024-08-23T05:34:10
PMT005634,C0096,P020,2024-08-12,2900.61,MXN,Successful,,2024-08-12T06:39:29
PMT005635,C0332,P005,2025-10-15,111.02,MXN,Successful,,2025-10-15T18:45:27
PMT005636,C0167,P010,2024-11-14,1351.49,MXN,Successful,,2024-11-14T11:13:08
PMT005637,C0110,P003,2024-08-07,1500.0,MXN,Successful,,2024-08-07T06:00:53
PMT005638,C0128,P014,2025-02-02,87.62,MXN,Successful,,2025-02-02T05:46:57
PMT005639,C0110,P008,2024-10-09,2621.88,MXN,Successful,,2024-10-09T01:59:28
PMT005640,C0332,P016,2024-12-19,81.68,MXN,Successful,,2024-12-19T16:32:15
PMT005641,C0093,P011,2025-11-26,566.44,USD,Successful,,2025-11-26T13:02:08
PMT005642,C0190,P003,2024-12-02,206.41,MXN,Successful,,2024-12-02T00:22:19
PMT005643,C0361,P001,2024-08-13,15237.07,MXN,Successful,,2024-08-13T14:16:35
PMT005644,C0268,P005,2024-09-27,658.68,MXN,Successful,,2024-09-27T01:25:05
PMT005645,C0320,P015,2024-04-26,4087.56,MXN,Successful,,2024-04-26T10:21:07
PMT005646,C0137,P017,2026-01-08,15808.53,MXN,Successful,,2026-01-08T18:22:33
PMT005647,C0476,P007,2025-08-31,118.43,MXN,Successful,,2025-08-31T05:30:03
PMT005648,C0219,P012,2025-03-03,6271.63,USD,Pending,,2025-03-03T23:31:43
PMT005649,C0158,P005,2025-05-19,1978.84,MXN,Successful,,2025-05-19T12:29:12
PMT005650,C0457,P018,2024-10-14,8533.53,MXN,Successful,,2024-10-14T08:12:35
PMT005651,C0346,P020,2025-01-09,1021.66,MXN,Successful,,2025-01-09T19:02:00
PMT005652,C0326,P016,2024-11-24,883.05,MXN,Successful,,2024-11-24T17:15:46
PMT005653,C0447,P002,2025-11-27,3552.7,MXN,Successful,,2025-11-27T09:37:26
PMT005654,C0025,P009,2025-10-07,706.93,MXN,Successful,,2025-10-07T14:26:19
PMT005655,C0421,P020,2024-11-04,638.23,USD,Successful,,2024-11-04T04:57:56
PMT005656,C0357,P005,2025-10-20,2811.05,MXN,Successful,,2025-10-20T08:15:57
PMT005657,C0189,P014,2024-06-13,3353.93,MXN,Successful,,2024-06-13T00:34:43
PMT005658,C0141,P019,2024-09-03,121.72,MXN,Successful,,2024-09-03T15:26:04
PMT005659,C0051,P016,2024-06-23,79.53,MXN,Successful,,2024-06-23T19:51:16
PMT005660,C0481,P013,2024-10-02,699.96,MXN,Successful,,2024-10-02T17:54:55
PMT005661,C0078,P010,2024-09-23,352.18,MXN,Successful,,2024-09-23T23:25:38
PMT005662,C0143,P019,2026-01-07,9001.77,MXN,Successful,,2026-01-07T15:24:42
PMT005663,C0363,P008,2024-11-28,546.27,MXN,Successful,,2024-11-28T14:34:17
PMT005664,C0373,P019,2024-12-12,181.36,MXN,Failed,Risk rule declined,2024-12-12T20:37:13
PMT005665,C0088,P009,2024-06-18,228.7,USD,Successful,,2024-06-18T15:07:09
PMT005666,C0411,P016,2024-05-22,710.22,MXN,Successful,,2024-05-22T19:30:42
PMT005667,C0265,P019,2024-09-17,4801.25,MXN,Successful,,2024-09-17T06:37:04
PMT005668,C0426,P012,2024-07-14,2165.73,MXN,Successful,,2024-07-14T22:16:11
PMT005669,C0040,P006,2024-12-07,1222.93,MXN,Successful,,2024-12-07T13:01:40
PMT005670,C0019,P001,2024-08-21,6413.25,MXN,Failed,Risk rule declined,2024-08-21T22:16:28
PMT005671,C0338,P017,2024-08-15,1568.61,MXN,Failed,Expired authorization,2024-08-15T18:19:04
PMT005672,C0081,P013,2025-07-24,1184.12,MXN,Successful,,2025-07-24T15:25:03
PMT005673,C0279,P006,2026-02-12,250.0,MXN,Successful,,2026-02-12T16:07:22
PMT005674,C0006,P018,2024-04-10,6843.4,MXN,Successful,,2024-04-10T09:45:26
PMT005675,C0402,P019,2025-09-06,3548.72,MXN,Successful,,2025-09-06T13:39:31
PMT005676,C0450,P018,2025-08-01,826.23,USD,Successful,,2025-08-01T02:15:54
PMT005677,C0421,P013,2025-06-07,1337.24,MXN,Successful,,2025-06-07T00:15:00
PMT005678,C0495,P020,2025-08-27,405.43,USD,Successful,,2025-08-27T22:35:05
PMT005679,C0457,P018,2025-04-08,2609.55,MXN,Successful,,2025-04-08T20:52:12
PMT005680,C0226,P002,2026-01-29,2464.76,MXN,Successful,,2026-01-29T16:54:49
PMT005681,C0212,P020,2024-07-31,138.11,MXN,Successful,,2024-07-31T12:42:44
PMT005682,C0449,P012,2025-03-11,168.22,MXN,Successful,,2025-03-11T23:36:07
PMT005683,C0467,P019,2025-07-28,1817.33,MXN,Failed,Provider timeout,2025-07-28T00:46:01
PMT005684,C0106,P016,2026-01-14,1426.59,MXN,Successful,,2026-01-14T02:21:38
PMT005685,C0397,P014,2025-03-22,1991.25,MXN,Successful,,2025-03-22T14:31:49
PMT005686,C0104,P007,2026-03-14,6648.84,MXN,Successful,,2026-03-14T18:38:35
PMT005687,C0487,P001,2025-07-30,774.93,MXN,Successful,,2025-07-30T06:52:38
PMT005688,C0490,P006,2025-09-01,541.08,MXN,Successful,,2025-09-01T09:20:30
PMT005689,C0347,P014,2025-11-23,8278.48,MXN,Successful,,2025-11-23T00:47:15
PMT005690,C0431,P018,2025-09-30,6641.72,USD,Successful,,2025-09-30T21:05:14
PMT005691,C0296,P001,2025-04-18,4642.75,MXN,Successful,,2025-04-18T06:43:53
PMT005692,C0485,P004,2025-10-28,177.91,MXN,Successful,,2025-10-28T18:52:41
PMT005693,C0043,P014,2024-04-28,761.59,MXN,Successful,,2024-04-28T21:36:36
PMT005694,C0435,P006,2026-02-04,130.49,MXN,Successful,,2026-02-04T18:56:31
PMT005695,C0023,P003,2025-11-26,14360.17,MXN,Successful,,2025-11-26T19:32:01
PMT005696,C0179,P002,2025-07-17,3483.57,MXN,Successful,,2025-07-17T05:12:45
PMT005697,C0072,P014,2024-05-24,99.12,MXN,Successful,,2024-05-24T22:46:58
PMT005698,C0246,P013,2024-11-10,2209.22,MXN,Pending,,2024-11-10T03:00:45
PMT005699,C0132,P018,2024-10-14,2057.84,MXN,Successful,,2024-10-14T00:27:50
PMT005700,C0492,P007,2024-10-16,814.54,MXN,Successful,,2024-10-16T05:36:47
PMT005701,C0296,P003,2025-08-12,1500.0,MXN,Successful,,2025-08-12T05:45:09
PMT005702,C0450,P017,2025-12-23,370.74,USD,Successful,,2025-12-23T22:31:30
PMT005703,C0152,P020,2025-08-19,821.21,MXN,Successful,,2025-08-19T08:52:36
PMT005704,C0012,P007,2024-12-29,6174.23,USD,Successful,,2024-12-29T19:01:52
PMT005705,C0402,P018,2026-03-08,5463.22,MXN,Successful,,2026-03-08T12:30:15
PMT005706,C0369,P016,2025-12-16,249.47,MXN,Successful,,2025-12-16T02:30:40
PMT005707,C0293,P019,2025-08-22,1633.07,USD,Successful,,2025-08-22T22:11:13
PMT005708,C0412,P009,2025-01-04,757.51,MXN,Successful,,2025-01-04T22:52:02
PMT005709,C0421,P002,2025-08-20,1537.53,MXN,Successful,,2025-08-20T04:40:36
PMT005710,C0308,P003,2025-01-13,2823.64,USD,Successful,,2025-01-13T13:04:20
PMT005711,C0498,P016,2024-07-29,1079.77,MXN,Successful,,2024-07-29T13:59:01
PMT005712,C0377,P018,2025-07-03,3669.2,MXN,Successful,,2025-07-03T19:26:24
PMT005713,C0357,P009,2025-09-01,2036.61,MXN,Successful,,2025-09-01T11:50:44
PMT005714,C0189,P002,2024-12-09,4849.94,MXN,Successful,,2024-12-09T18:34:17
PMT005715,C0001,P002,2026-02-01,1504.16,MXN,Successful,,2026-02-01T03:56:40
PMT005716,C0132,P013,2025-12-12,7166.89,MXN,Successful,,2025-12-12T21:24:25
PMT005717,C0393,P019,2025-06-05,315.52,MXN,Successful,,2025-06-05T23:08:00
PMT005718,C0372,P008,2024-05-17,198.09,MXN,Successful,,2024-05-17T08:23:37
PMT005719,C0178,P014,2024-04-14,10346.58,MXN,Successful,,2024-04-14T21:46:56
PMT005720,C0333,P012,2025-07-18,4214.99,MXN,Successful,,2025-07-18T01:27:15
PMT005721,C0104,P018,2025-11-21,6253.72,MXN,Successful,,2025-11-21T02:15:53
PMT005722,C0143,P017,2025-04-01,5049.73,MXN,Successful,,2025-04-01T11:49:00
PMT005723,C0491,P004,2024-04-18,450.14,MXN,Successful,,2024-04-18T06:59:06
PMT005724,C0219,P014,2024-07-21,11385.06,MXN,Successful,,2024-07-21T10:56:06
PMT005725,C0137,P018,2024-09-10,15235.74,MXN,Successful,,2024-09-10T18:17:09
PMT005726,C0252,P019,2025-07-09,458.39,MXN,Successful,,2025-07-09T18:30:43
PMT005727,C0202,P013,2025-03-21,7489.53,MXN,Successful,,2025-03-21T10:15:54
PMT005728,C0382,P004,2024-06-19,7898.35,MXN,Successful,,2024-06-19T17:34:30
PMT005729,C0497,P012,2025-04-02,224.15,MXN,Successful,,2025-04-02T20:20:33
PMT005730,C0312,P014,2025-12-20,91.77,MXN,Successful,,2025-12-20T04:04:30
PMT005731,C0310,P006,2025-02-09,122.1,MXN,Successful,,2025-02-09T23:16:44
PMT005732,C0191,P020,2024-07-25,7920.33,MXN,Successful,,2024-07-25T01:53:21
PMT005733,C0297,P005,2025-06-02,6266.56,MXN,Successful,,2025-06-02T01:13:33
PMT005734,C0174,P019,2026-02-01,27928.34,USD,Successful,,2026-02-01T00:35:08
PMT005735,C0001,P009,2024-06-30,1260.53,MXN,Successful,,2024-06-30T06:44:51
PMT005736,C0437,P001,2024-07-30,185.74,MXN,Successful,,2024-07-30T04:02:43
PMT005737,C0224,P012,2025-05-23,7359.48,MXN,Successful,,2025-05-23T20:26:47
PMT005738,C0257,P013,2024-12-04,1107.37,USD,Successful,,2024-12-04T03:38:58
PMT005739,C0038,P018,2026-01-03,225.95,MXN,Successful,,2026-01-03T21:49:15
PMT005740,C0420,P012,2025-09-12,8672.96,MXN,Successful,,2025-09-12T13:45:32
PMT005741,C0096,P002,2024-07-23,871.25,MXN,Successful,,2024-07-23T12:22:42
PMT005742,C0219,P019,2025-12-20,4517.18,MXN,Successful,,2025-12-20T22:05:03
PMT005743,C0421,P012,2025-07-20,1776.14,MXN,Successful,,2025-07-20T09:14:32
PMT005744,C0235,P006,2025-03-27,6137.23,MXN,Successful,,2025-03-27T09:10:55
PMT005745,C0473,P019,2024-10-16,71.76,MXN,Successful,,2024-10-16T22:33:08
PMT005746,C0110,P003,2025-07-25,7234.57,MXN,Successful,,2025-07-25T19:44:19
PMT005747,C0377,P002,2026-01-06,1500.0,MXN,Successful,,2026-01-06T10:55:43
PMT005748,C0196,P012,2024-04-30,473.44,MXN,Successful,,2024-04-30T11:56:10
PMT005749,C0293,P013,2024-12-22,10056.38,MXN,Successful,,2024-12-22T03:58:03
PMT005750,C0365,P010,2026-02-06,2515.84,MXN,Successful,,2026-02-06T18:31:01
PMT005751,C0208,P019,2024-12-26,1257.41,MXN,Successful,,2024-12-26T22:57:55
PMT005752,C0387,P006,2024-04-28,442.03,MXN,Successful,,2024-04-28T00:48:37
PMT005753,C0457,P020,2024-06-19,15970.89,MXN,Successful,,2024-06-19T06:20:13
PMT005754,C0370,P001,2025-08-26,590.68,MXN,Successful,,2025-08-26T04:34:05
PMT005755,C0478,P003,2025-09-02,788.95,MXN,Successful,,2025-09-02T04:03:58
PMT005756,C0308,P004,2024-06-29,2480.02,MXN,Successful,,2024-06-29T01:36:50
PMT005757,C0299,P002,2024-09-17,1040.2,MXN,Successful,,2024-09-17T09:44:16
PMT005758,C0166,P009,2025-05-21,83.66,MXN,Failed,Network error,2025-05-21T16:11:01
PMT005759,C0372,P018,2025-08-22,292.0,MXN,Successful,,2025-08-22T23:32:30
PMT005760,C0446,P017,2024-07-30,1309.42,MXN,Successful,,2024-07-30T14:16:46
PMT005761,C0340,P016,2025-02-24,7713.05,MXN,Successful,,2025-02-24T12:57:42
PMT005762,C0132,P001,2025-05-20,6008.34,MXN,Successful,,2025-05-20T04:08:03
PMT005763,C0293,P018,2024-05-09,25570.5,MXN,Successful,,2024-05-09T15:00:55
PMT005764,C0388,P008,2024-09-20,6958.69,MXN,Successful,,2024-09-20T13:25:47
PMT005765,C0479,P015,2026-01-23,798.19,MXN,Successful,,2026-01-23T19:36:32
PMT005766,C0086,P015,2025-12-25,313.41,MXN,Successful,,2025-12-25T00:00:43
PMT005767,C0064,P004,2024-11-25,3151.91,MXN,Successful,,2024-11-25T21:05:56
PMT005768,C0219,P010,2025-12-19,4104.92,MXN,Successful,,2025-12-19T21:09:52
PMT005769,C0061,P019,2025-07-13,894.6,MXN,Successful,,2025-07-13T10:05:26
PMT005770,C0233,P006,2026-03-18,1500.0,MXN,Successful,,2026-03-18T06:48:54
PMT005771,C0223,P015,2026-03-05,1259.95,MXN,Successful,,2026-03-05T02:42:42
PMT005772,C0284,P020,2025-07-01,347.82,MXN,Failed,Invalid account details,2025-07-01T02:23:40
PMT005773,C0126,P007,2025-03-06,430.29,MXN,Successful,,2025-03-06T03:03:36
PMT005774,C0230,P008,2024-07-19,110.81,USD,Successful,,2024-07-19T17:47:24
PMT005775,C0304,P009,2025-04-24,148.63,MXN,Successful,,2025-04-24T19:50:57
PMT005776,C0252,P017,2025-01-05,855.01,MXN,Successful,,2025-01-05T21:53:11
PMT005777,C0006,P009,2025-07-22,19886.13,MXN,Successful,,2025-07-22T05:32:13
PMT005778,C0134,P010,2024-06-10,278.92,MXN,Successful,,2024-06-10T23:57:19
PMT005779,C0198,P005,2025-12-02,1598.94,MXN,Successful,,2025-12-02T15:32:13
PMT005780,C0342,P020,2026-03-06,3278.02,USD,Successful,,2026-03-06T16:37:58
PMT005781,C0110,P018,2024-09-09,3672.88,MXN,Successful,,2024-09-09T11:36:17
PMT005782,C0329,P013,2025-07-13,1479.28,MXN,Successful,,2025-07-13T23:02:33
PMT005783,C0032,P020,2025-11-14,13134.85,MXN,Successful,,2025-11-14T04:13:04
PMT005784,C0299,P015,2025-05-13,2136.08,MXN,Successful,,2025-05-13T20:07:40
PMT005785,C0062,P020,2026-02-06,336.97,MXN,Successful,,2026-02-06T20:54:58
PMT005786,C0413,P004,2025-04-10,219.14,USD,Successful,,2025-04-10T04:27:39
PMT005787,C0479,P005,2024-10-26,1347.64,MXN,Failed,Network error,2024-10-26T11:41:19
PMT005788,C0098,P018,2025-03-09,274.91,MXN,Failed,Risk rule declined,2025-03-09T08:21:42
PMT005789,C0238,P009,2025-03-22,707.29,USD,Successful,,2025-03-22T08:29:08
PMT005790,C0049,P008,2024-10-14,1076.97,MXN,Successful,,2024-10-14T02:00:30
PMT005791,C0179,P016,2025-11-06,780.64,MXN,Successful,,2025-11-06T10:36:57
PMT005792,C0030,P013,2025-07-02,2332.57,MXN,Successful,,2025-07-02T15:53:07
PMT005793,C0143,P007,2024-12-20,7167.29,MXN,Successful,,2024-12-20T19:56:56
PMT005794,C0358,P008,2025-01-24,3470.62,MXN,Successful,,2025-01-24T06:10:27
PMT005795,C0021,P008,2024-12-20,2287.86,MXN,Successful,,2024-12-20T07:53:59
PMT005796,C0431,P003,2025-02-17,17241.25,MXN,Successful,,2025-02-17T01:34:53
PMT005797,C0032,P005,2025-04-23,9435.58,MXN,Successful,,2025-04-23T00:15:00
PMT005798,C0280,P012,2024-11-30,988.84,MXN,Successful,,2024-11-30T03:22:16
PMT005799,C0235,P016,2025-11-23,4127.47,MXN,Successful,,2025-11-23T19:05:13
PMT005800,C0474,P009,2026-01-31,261.43,MXN,Successful,,2026-01-31T13:40:22
PMT005801,C0104,P008,2025-04-18,11664.46,MXN,Successful,,2025-04-18T02:52:35
PMT005802,C0100,P014,2025-09-11,27269.9,MXN,Pending,,2025-09-11T22:47:14
PMT005803,C0386,P004,2026-02-02,3255.94,MXN,Successful,,2026-02-02T05:43:28
PMT005804,C0380,P008,2024-08-26,1558.67,MXN,Successful,,2024-08-26T02:39:20
PMT005805,C0368,P004,2024-08-24,4548.37,MXN,Successful,,2024-08-24T16:08:14
PMT005806,C0012,P014,2024-05-28,10581.34,MXN,Successful,,2024-05-28T17:17:24
PMT005807,C0143,P003,2025-02-11,16160.76,MXN,Successful,,2025-02-11T06:19:47
PMT005808,C0421,P009,2024-11-30,709.96,MXN,Successful,,2024-11-30T13:55:51
PMT005809,C0320,P013,2025-05-19,6762.19,MXN,Successful,,2025-05-19T10:49:42
PMT005810,C0320,P017,2025-02-19,10992.91,MXN,Successful,,2025-02-19T16:16:25
PMT005811,C0162,P015,2024-08-25,4837.8,MXN,Successful,,2024-08-25T18:33:19
PMT005812,C0143,P019,2024-12-30,3994.91,MXN,Successful,,2024-12-30T15:19:30
PMT005813,C0489,P014,2024-04-23,773.01,USD,Successful,,2024-04-23T21:16:18
PMT005814,C0380,P007,2025-04-30,395.1,MXN,Successful,,2025-04-30T15:10:36
PMT005815,C0063,P005,2024-10-26,260.38,MXN,Successful,,2024-10-26T09:33:56
PMT005816,C0479,P002,2024-06-27,749.12,MXN,Successful,,2024-06-27T09:06:51
PMT005817,C0303,P006,2024-05-22,307.83,MXN,Successful,,2024-05-22T19:59:21
PMT005818,C0178,P003,2025-09-14,6804.94,MXN,Successful,,2025-09-14T00:51:40
PMT005819,C0211,P008,2024-10-09,1461.67,MXN,Successful,,2024-10-09T16:37:04
PMT005820,C0380,P015,2025-08-01,250.0,USD,Successful,,2025-08-01T02:52:21
PMT005821,C0194,P015,2025-11-22,737.53,MXN,Successful,,2025-11-22T20:32:46
PMT005822,C0300,P007,2025-04-01,2446.25,MXN,Successful,,2025-04-01T13:20:16
PMT005823,C0373,P010,2024-07-12,594.86,MXN,Failed,Invalid account details,2024-07-12T15:03:32
PMT005824,C0104,P005,2025-06-30,3290.56,MXN,Successful,,2025-06-30T09:49:20
PMT005825,C0487,P010,2024-05-27,63.28,USD,Pending,,2024-05-27T01:00:04
PMT005826,C0186,P010,2025-11-23,250.0,MXN,Successful,,2025-11-23T04:56:12
PMT005827,C0219,P006,2025-10-20,10583.73,USD,Successful,,2025-10-20T15:16:06
PMT005828,C0367,P005,2025-01-08,1861.87,MXN,Reversed,,2025-01-08T22:44:24
PMT005829,C0325,P020,2024-10-25,1107.03,MXN,Successful,,2024-10-25T05:52:42
PMT005830,C0226,P012,2025-09-10,4442.16,MXN,Successful,,2025-09-10T22:00:56
PMT005831,C0343,P012,2025-05-24,1705.34,USD,Successful,,2025-05-24T15:15:41
PMT005832,C0456,P001,2024-07-22,155.5,MXN,Successful,,2024-07-22T04:46:38
PMT005833,C0408,P004,2025-10-18,1996.36,MXN,Successful,,2025-10-18T08:04:48
PMT005834,C0418,P007,2024-12-02,1365.65,MXN,Successful,,2024-12-02T21:32:18
PMT005835,C0143,P020,2026-01-01,9697.78,MXN,Successful,,2026-01-01T07:55:18
PMT005836,C0219,P004,2025-11-30,6405.8,MXN,Successful,,2025-11-30T07:52:02
PMT005837,C0296,P006,2024-10-30,7940.9,MXN,Successful,,2024-10-30T20:42:22
PMT005838,C0021,P020,2024-10-15,561.36,MXN,Successful,,2024-10-15T07:45:45
PMT005839,C0397,P010,2025-01-04,677.11,MXN,Successful,,2025-01-04T20:35:00
PMT005840,C0174,P007,2025-11-16,7444.32,MXN,Successful,,2025-11-16T05:53:26
PMT005841,C0156,P014,2024-07-11,4129.1,MXN,Successful,,2024-07-11T17:04:14
PMT005842,C0143,P010,2024-11-21,13529.54,MXN,Successful,,2024-11-21T00:58:35
PMT005843,C0156,P020,2025-08-01,1723.52,MXN,Successful,,2025-08-01T00:29:42
PMT005844,C0179,P002,2024-04-26,643.64,MXN,Successful,,2024-04-26T04:48:47
PMT005845,C0320,P016,2024-05-14,20181.18,MXN,Successful,,2024-05-14T08:12:11
PMT005846,C0305,P006,2025-10-20,1205.97,USD,Successful,,2025-10-20T08:42:57
PMT005847,C0140,P017,2025-04-18,141.39,MXN,Successful,,2025-04-18T20:00:39
PMT005848,C0109,P018,2025-05-16,221.67,MXN,Successful,,2025-05-16T14:28:16
PMT005849,C0418,P018,2024-10-10,1125.53,USD,Successful,,2024-10-10T08:20:24
PMT005850,C0043,P018,2025-04-25,915.21,MXN,Successful,,2025-04-25T07:18:15
PMT005851,C0267,P015,2025-05-06,145.51,MXN,Successful,,2025-05-06T19:23:18
PMT005852,C0275,P003,2025-01-18,351.93,MXN,Reversed,,2025-01-18T21:55:06
PMT005853,C0298,P001,2026-03-04,882.23,MXN,Pending,,2026-03-04T18:19:31
PMT005854,C0447,P007,2024-05-09,4074.66,MXN,Successful,,2024-05-09T00:23:32
PMT005855,C0333,P010,2025-01-19,301.15,MXN,Successful,,2025-01-19T16:07:18
PMT005856,C0116,P006,2025-12-14,3178.46,MXN,Successful,,2025-12-14T15:54:07
PMT005857,C0441,P016,2024-09-06,589.1,MXN,Successful,,2024-09-06T01:42:15
PMT005858,C0110,P015,2026-02-06,1500.0,MXN,Successful,,2026-02-06T15:35:21
PMT005859,C0132,P020,2025-01-28,4860.93,MXN,Reversed,,2025-01-28T04:14:36
PMT005860,C0181,P008,2024-07-30,1997.45,MXN,Successful,,2024-07-30T23:15:02
PMT005861,C0208,P016,2024-06-12,1753.81,MXN,Successful,,2024-06-12T13:15:17
PMT005862,C0296,P016,2024-11-28,10135.39,MXN,Successful,,2024-11-28T00:36:28
PMT005863,C0132,P020,2026-01-23,7230.95,MXN,Successful,,2026-01-23T02:23:02
PMT005864,C0119,P016,2026-02-10,211.17,MXN,Successful,,2026-02-10T20:40:51
PMT005865,C0202,P006,2025-05-21,4807.18,MXN,Successful,,2025-05-21T01:57:35
PMT005866,C0352,P001,2024-07-02,191.31,MXN,Successful,,2024-07-02T18:21:39
PMT005867,C0361,P020,2025-02-25,2624.16,MXN,Successful,,2025-02-25T11:46:42
PMT005868,C0160,P015,2025-01-21,834.76,MXN,Pending,,2025-01-21T16:57:15
PMT005869,C0104,P017,2024-09-26,3796.54,MXN,Successful,,2024-09-26T20:44:42
PMT005870,C0208,P017,2024-05-30,2922.08,USD,Successful,,2024-05-30T21:06:32
PMT005871,C0498,P015,2024-12-25,874.97,USD,Successful,,2024-12-25T22:26:55
PMT005872,C0362,P016,2024-12-20,390.02,MXN,Failed,Insufficient funds,2024-12-20T06:38:19
PMT005873,C0312,P019,2025-09-05,276.04,MXN,Successful,,2025-09-05T20:15:54
PMT005874,C0291,P019,2025-01-01,1168.61,USD,Successful,,2025-01-01T18:18:33
PMT005875,C0032,P008,2024-04-10,5526.02,MXN,Successful,,2024-04-10T14:24:18
PMT005876,C0448,P001,2024-04-16,1030.81,MXN,Successful,,2024-04-16T17:59:55
PMT005877,C0333,P001,2025-08-23,1047.68,MXN,Successful,,2025-08-23T12:52:38
PMT005878,C0298,P009,2025-08-03,668.87,USD,Successful,,2025-08-03T18:39:21
PMT005879,C0291,P017,2024-08-02,358.24,MXN,Successful,,2024-08-02T07:55:24
PMT005880,C0208,P018,2025-12-18,3617.69,MXN,Successful,,2025-12-18T06:11:00
PMT005881,C0138,P008,2025-08-04,432.31,MXN,Successful,,2025-08-04T04:55:21
PMT005882,C0388,P006,2024-07-28,14489.88,MXN,Successful,,2024-07-28T11:28:09
PMT005883,C0265,P010,2024-11-06,11418.64,MXN,Successful,,2024-11-06T06:56:27
PMT005884,C0013,P017,2026-03-11,9706.41,MXN,Successful,,2026-03-11T07:42:44
PMT005885,C0213,P014,2025-01-13,162.26,MXN,Successful,,2025-01-13T19:39:02
PMT005886,C0470,P003,2024-10-01,516.73,MXN,Successful,,2024-10-01T13:24:53
PMT005887,C0193,P007,2025-04-20,160.26,MXN,Successful,,2025-04-20T20:47:35
PMT005888,C0219,P012,2024-09-06,3980.49,MXN,Successful,,2024-09-06T16:37:43
PMT005889,C0333,P012,2025-11-08,7486.19,MXN,Successful,,2025-11-08T19:44:57
PMT005890,C0409,P017,2025-11-10,162.88,USD,Successful,,2025-11-10T23:00:15
PMT005891,C0350,P019,2025-11-13,60.0,MXN,Successful,,2025-11-13T08:14:25
PMT005892,C0427,P002,2025-07-02,73.28,MXN,Successful,,2025-07-02T22:56:40
